Time,Open,High,Low,Close,Volume
05.11.2012 08:26:00,1.2785,1.27852,1.27818,1.27818,349.09
05.11.2012 08:27:00,1.27816,1.27817,1.27794,1.27798,301.14
05.11.2012 08:28:00,1.27799,1.27805,1.27775,1.27801,302.2
05.11.2012 08:29:00,1.27799,1.27806,1.27786,1.27798,284.19
05.11.2012 08:30:00,1.27797,1.27826,1.27783,1.27823,256.39
05.11.2012 08:31:00,1.27824,1.27866,1.27819,1.27852,277.17
05.11.2012 08:32:00,1.27851,1.27865,1.27845,1.27857,164.18
05.11.2012 08:33:00,1.27858,1.27866,1.27852,1.27853,172.26
05.11.2012 08:34:00,1.27852,1.27856,1.27843,1.27844,98.54
05.11.2012 08:35:00,1.27845,1.27878,1.27844,1.27875,177.56
05.11.2012 08:36:00,1.27875,1.27884,1.27871,1.27883,122.54
05.11.2012 08:37:00,1.27884,1.27911,1.2788,1.27887,153.56
05.11.2012 08:38:00,1.27887,1.27899,1.27874,1.27899,221
05.11.2012 08:39:00,1.27899,1.27904,1.27882,1.27904,129.63
05.11.2012 08:40:00,1.27909,1.27916,1.27894,1.27894,264.62
05.11.2012 08:41:00,1.27893,1.27897,1.27875,1.27889,186.43
05.11.2012 08:42:00,1.27889,1.27918,1.27882,1.27916,165.95
05.11.2012 08:43:00,1.27914,1.27914,1.27895,1.27895,129.73
